505,53,4,1,0,1,0,1,1,1
506,43,4,1,0,1,0,1,1,1
507,51,4,1,0,1,0,1,0,1
508,31,4,1,1,1,1,1,1,1
509,67,4,1,1,1,0,1,0,1
510,49,4,1,0,1,1,1,1,1
511,16,4,1,0,1,1,1,1,1
512,35,4,1,1,2,1,1,1,1
513,4,4,1,1,1,0,0,1,1
514,1,4,1,0,2,1,1,1,1
515,52,4,1,0,1,1,1,1,1
516,34,4,1,0,1,1,1,1,1
517,62,4,1,0,1,0,1,0,1
518,32,4,1,0,1,0,1,0,1
519,66,4,1,0,1,1,0,1,1
520,11,4,1,0,1,0,1,0,1
521,20,4,1,1,1,1,1,0,1
522,40,4,1,0,1,0,1,0,1
523,55,4,1,0,2,1,1,1,1
524,8,4,1,1,2,1,1,1,1
525,64,4,1,1,2,1,1,1,1
526,33,4,1,0,1,0,0,0,1
527,26,4,1,0,0,0,1,0,1
528,42,4,1,0,1,0,1,1,1
529,3,4,1,0,1,0,1,1,1
530,63,4,1,0,1,0,0,0,1
531,37,4,1,0,1,1,1,1,1
532,50,4,1,0,1,0,1,0,1
533,13,4,1,0,1,1,1,1,1
534,38,4,1,0,1,1,1,0,1
535,71,4,1,0,1,0,1,0,1
536,30,4,1,0,1,0,1,0,1
537,5,4,1,0,1,0,1,0,1
538,2,4,1,0,2,1,1,1,1
539,17,4,1,1,1,0,1,0,1
540,70,4,1,0,2,1,1,1,1
541,61,4,1,0,0,0,0,0,0
542,65,4,1,0,1,1,1,1,1
543,45,4,1,1,1,0,1,0,1
544,39,4,1,0,0,0,1,0,1
545,25,4,1,0,0,0,0,0,1
546,72,4,1,1,1,0,1,0,1
547,19,4,1,0,1,1,1,1,1
548,29,4,1,0,1,1,1,1,1
549,18,4,1,1,1,0,1,0,1
550,7,4,1,1,1,0,1,0,1
551,24,4,1,0,0,0,0,0,1
552,14,4,1,0,2,1,1,1,1
553,1,1,1,0,1,0,1,0,1
554,6,1,1,1,1,0,0,0,1
555,28,1,1,0,1,0,0,0,1
556,18,1,1,0,1,1,0,0,1
557,62,1,1,0,2,1,1,0,1
558,50,1,1,0,2,0,1,1,1
559,24,1,0,0,0,0,0,0,0
560,29,1,1,0,2,1,1,1,1
561,17,1,1,1,1,0,1,0,1
562,66,1,1,0,2,1,1,1,1
563,16,1,1,0,1,1,1,0,1
564,57,1,1,0,1,0,0,0,0
565,19,1,1,0,1,0,1,0,1
566,58,1,1,0,0,0,0,0,1
567,2,1,1,0,2,1,1,0,1
568,38,1,1,1,1,0,1,0,1
569,20,1,1,0,1,0,1,0,1
570,41,1,1,1,2,1,1,1,1
571,33,1,1,0,1,0,0,0,1
572,4,1,1,1,1,1,1,0,1
573,5,1,1,0,1,0,1,0,1
574,72,1,1,0,1,0,0,0,1
575,13,1,1,0,1,1,1,0,1
576,49,1,1,0,1,1,1,1,1
577,37,1,1,0,1,1,1,0,1
578,36,1,1,0,1,0,0,0,1
579,55,1,1,0,1,1,1,0,1
580,8,1,1,0,2,0,1,0,1
581,64,1,1,1,1,1,1,0,1
582,11,1,1,0,1,1,0,0,1
583,14,1,1,0,1,1,1,1,1
584,52,1,1,0,2,1,1,0,1
585,32,1,1,0,1,0,1,0,1
586,27,1,1,0,0,0,0,0,0
587,51,1,1,0,1,1,1,0,1
588,9,1,1,0,1,1,1,0,1
589,2,3,1,0,2,1,1,0,1
590,23,3,1,1,0,0,0,0,1
591,49,3,1,1,2,1,1,1,1
592,41,3,1,0,1,1,0,0,1
593,3,3,1,0,0,0,1,0,0
594,28,3,1,0,1,0,1,0,1
595,27,3,1,0,0,0,1,0,1
596,11,3,1,0,1,1,0,0,1
597,18,3,1,0,1,1,1,0,1
598,72,3,1,1,1,0,1,0,1
599,43,3,1,0,1,1,1,0,1
600,33,3,1,0,1,0,0,0,1
601,58,3,1,0,0,0,1,0,1
602,31,3,1,1,1,0,1,1,1
603,67,3,1,0,1,0,1,0,1
604,17,3,1,1,1,0,1,0,1
605,9,3,1,0,1,1,1,0,1
606,13,3,1,1,1,1,1,1,0
607,64,3,1,1,1,1,1,0,1
608,14,3,1,0,2,1,1,1,1
609,51,3,1,0,1,1,1,0,1
610,55,3,1,0,2,1,1,0,1
611,40,3,1,0,1,1,1,0,1
612,32,3,1,1,1,0,0,0,1
613,66,3,1,0,2,1,1,0,1
614,61,3,0,0,0,0,0,0,0
615,36,3,1,0,2,1,1,0,1
616,8,3,1,0,1,0,1,0,1
617,34,3,1,0,0,1,0,0,1
618,50,3,1,0,1,1,1,0,1
619,5,3,1,0,1,0,1,0,1
620,52,3,1,0,2,1,1,0,1
621,59,3,1,0,0,1,1,0,1
622,4,3,1,0,1,1,1,1,1
623,65,3,1,0,0,0,0,0,1
624,6,3,1,1,1,0,1,0,1
625,29,3,1,0,2,1,1,1,1
626,37,3,1,0,2,1,1,0,1
627,57,3,1,0,1,1,1,0,1
628,62,3,1,1,2,1,1,0,1
629,21,3,1,0,1,0,1,0,0
630,20,3,1,0,0,0,0,0,0
631,37,7,1,0,2,1,1,1,1
632,18,7,1,0,1,0,1,0,1
633,46,7,1,0,1,0,1,0,1
634,35,7,1,0,2,1,1,1,1
635,14,7,1,0,1,1,1,0,1
636,55,7,1,0,2,1,1,1,1
637,36,7,1,0,1,0,1,1,1
638,19,10,1,0,2,1,1,0,1
639,41,10,1,1,2,1,1,1,1
640,9,10,1,0,1,1,1,0,1
641,39,10,1,0,1,1,1,0,1
642,18,10,1,0,1,1,1,0,1
643,51,10,1,0,1,0,0,0,1
644,67,10,1,1,1,1,1,0,1
645,72,10,1,0,1,0,1,0,1
646,5,10,1,0,1,0,1,0,1
647,13,10,1,0,1,0,1,0,1
648,17,10,1,0,1,1,1,0,1
649,37,10,1,0,2,1,1,0,1
650,14,10,1,0,2,1,1,0,1
651,34,10,1,0,1,0,1,0,1
652,20,10,1,0,1,1,1,0,1
653,31,10,1,0,1,1,1,0,1
654,8,10,1,1,1,1,1,0,1
655,30,10,1,0,2,0,1,0,1
656,38,10,1,0,1,0,1,0,1
657,1,10,1,0,2,1,1,0,1
658,62,10,1,0,1,0,1,0,1
659,40,10,1,0,0,0,1,0,1
660,36,10,1,0,1,1,1,0,1
661,16,10,1,0,1,1,1,0,1
662,21,10,1,0,1,1,1,0,1
663,2,10,1,0,2,1,2,1,1
664,43,10,1,0,1,0,1,0,1
665,66,10,1,0,2,0,1,0,1
666,29,10,1,0,2,1,1,1,1
667,24,10,1,0,0,0,0,0,1
668,7,10,1,1,1,1,1,0,1
669,48,10,1,0,1,1,1,1,1
670,38,3,1,0,1,1,1,0,1
671,64,3,1,1,1,0,1,0,1
672,62,3,1,0,2,1,1,0,1
673,5,3,1,0,0,0,1,0,1
674,35,3,1,0,2,1,1,1,1
675,63,3,1,1,0,0,0,0,1
676,18,3,1,0,2,1,1,1,1
677,43,3,1,1,1,1,1,0,1
678,72,3,1,1,1,0,1,0,1
679,54,3,1,1,0,0,1,0,1
680,37,3,1,0,1,1,1,0,1
681,49,3,1,0,1,1,1,1,1
682,27,3,1,0,1,1,1,0,1
683,70,3,1,0,1,1,1,1,1
684,52,3,1,0,2,1,0,0,0
685,9,3,1,1,1,1,1,0,1
686,40,3,1,0,1,1,1,0,0
687,41,3,1,0,2,1,1,0,1
688,71,3,1,1,1,1,1,0,0
689,58,3,1,0,0,0,1,0,1
690,32,3,1,0,1,0,0,0,1
691,1,3,1,0,1,1,1,0,1
692,2,3,1,0,2,1,1,0,1
693,4,3,1,0,1,0,1,0,1
694,24,3,1,0,0,0,0,0,0
695,8,3,1,1,1,0,1,1,1
696,29,3,1,0,1,1,1,1,1
697,16,3,1,0,1,1,1,0,1
698,20,3,1,0,1,0,1,0,1
699,14,3,1,1,2,1,1,1,1
